High,Low,Open,Close,Volume,Adj Close,Return,Date,Week_Number,Year,Day,Weekday,mean_return,volatility
118.94999694824219,117.41000366210938,118.2300033569336,118.41000366210938,461700.0,114.8392105102539,-1.284,2019-08-28,34,2019,28,Wednesday,0.281,1.14975627852167
120.30000305175781,119.33000183105469,119.5999984741211,119.87999725341797,322700.0,116.2648696899414,1.241,2019-08-29,34,2019,29,Thursday,0.281,1.14975627852167
120.8499984741211,118.5999984741211,120.77999877929688,119.1500015258789,598100.0,115.55689239501953,-0.609,2019-08-30,34,2019,30,Friday,0.281,1.14975627852167
119.19000244140625,118.08999633789062,118.80999755859375,118.30999755859375,514500.0,114.74221801757812,-0.705,2019-09-03,35,2019,3,Tuesday,0.5915000000000001,1.7416998401944388
120.66000366210938,119.51000213623047,119.81999969482422,120.55000305175781,532600.0,116.9146728515625,1.893,2019-09-04,35,2019,4,Wednesday,0.5915000000000001,1.7416998401944388
123.58999633789062,122.41000366210938,122.70999908447266,123.30000305175781,568700.0,119.58174896240234,2.281,2019-09-05,35,2019,5,Thursday,0.5915000000000001,1.7416998401944388
123.0999984741211,121.83000183105469,122.81999969482422,121.94000244140625,329100.0,118.26275634765625,-1.103,2019-09-06,35,2019,6,Friday,0.5915000000000001,1.7416998401944388
122.66000366210938,121.06999969482422,122.55999755859375,121.55999755859375,513400.0,117.89421844482422,-0.312,2019-09-09,36,2019,9,Monday,-0.49079999999999996,0.8587358150211274
120.77999877929688,118.91000366210938,119.4800033569336,120.77999877929688,600900.0,117.13773345947266,-0.642,2019-09-10,36,2019,10,Tuesday,-0.49079999999999996,0.8587358150211274
120.41999816894531,119.55999755859375,120.0,119.93000030517578,1057800.0,116.31336975097656,-0.704,2019-09-11,36,2019,11,Wednesday,-0.49079999999999996,0.8587358150211274
121.33999633789062,120.06999969482422,120.54000091552734,120.87999725341797,492000.0,117.2347183227539,0.792,2019-09-12,36,2019,12,Thursday,-0.49079999999999996,0.8587358150211274
120.04000091552734,118.8499984741211,119.97000122070312,118.95999908447266,525900.0,115.37261962890625,-1.588,2019-09-13,36,2019,13,Friday,-0.49079999999999996,0.8587358150211274
117.70999908447266,116.8499984741211,117.11000061035156,117.51000213623047,437200.0,113.96634674072266,-1.219,2019-09-16,37,2019,16,Monday,0.07999999999999993,1.2432377085658237
120.12000274658203,118.7699966430664,118.9000015258789,120.01000213623047,376700.0,116.39096069335938,2.127,2019-09-17,37,2019,17,Tuesday,0.07999999999999993,1.2432377085658237
120.12999725341797,118.55000305175781,119.5999984741211,119.68000030517578,371000.0,116.07090759277344,-0.275,2019-09-18,37,2019,18,Wednesday,0.07999999999999993,1.2432377085658237
120.72000122070312,119.79000091552734,120.31999969482422,119.80999755859375,299700.0,116.19698333740234,0.109,2019-09-19,37,2019,19,Thursday,0.07999999999999993,1.2432377085658237
120.83000183105469,119.02999877929688,119.61000061035156,119.4000015258789,1143900.0,115.79935455322266,-0.342,2019-09-20,37,2019,20,Friday,0.07999999999999993,1.2432377085658237
119.36000061035156,118.62999725341797,118.86000061035156,118.9000015258789,644000.0,115.3144302368164,-0.419,2019-09-23,38,2019,23,Monday,-0.3292,0.5589250396967379
119.94000244140625,118.30000305175781,119.68000030517578,118.68000030517578,996400.0,115.10106658935547,-0.185,2019-09-24,38,2019,24,Tuesday,-0.3292,0.5589250396967379
117.5,116.25,117.25,117.26000213623047,1036200.0,113.72388458251953,-1.196,2019-09-25,38,2019,25,Wednesday,-0.3292,0.5589250396967379
118.11000061035156,117.0,117.5199966430664,117.66000366210938,1813500.0,114.11182403564453,0.341,2019-09-26,38,2019,26,Thursday,-0.3292,0.5589250396967379
119.05999755859375,116.7300033569336,118.97000122070312,117.44000244140625,1339800.0,113.8984603881836,-0.187,2019-09-27,38,2019,27,Friday,-0.3292,0.5589250396967379
118.33999633789062,117.05999755859375,117.26000213623047,117.87000274658203,1270000.0,114.31549072265625,0.366,2019-09-30,39,2019,30,Monday,-0.34440000000000004,1.617707730092182
118.12000274658203,116.31999969482422,118.12000274658203,117.1500015258789,799100.0,113.61720275878906,-0.611,2019-10-01,39,2019,1,Tuesday,-0.34440000000000004,1.617707730092182
115.0199966430664,112.94000244140625,114.86000061035156,113.66000366210938,702700.0,110.23245239257812,-2.979,2019-10-02,39,2019,2,Wednesday,-0.34440000000000004,1.617707730092182
115.2699966430664,112.88999938964844,114.05000305175781,115.11000061035156,505500.0,111.63872528076172,1.276,2019-10-03,39,2019,3,Thursday,-0.34440000000000004,1.617707730092182
115.41000366210938,114.43000030517578,114.9800033569336,115.37000274658203,803700.0,111.89088439941406,0.226,2019-10-04,39,2019,4,Friday,-0.34440000000000004,1.617707730092182
115.05000305175781,114.06999969482422,114.06999969482422,114.52999877929688,637700.0,111.07621765136719,-0.728,2019-10-07,40,2019,7,Monday,1.8902,4.561207482673858
114.44000244140625,112.80000305175781,113.87999725341797,112.9000015258789,797800.0,109.49536895751953,-1.423,2019-10-08,40,2019,8,Tuesday,1.8902,4.561207482673858
116.73999786376953,115.58000183105469,115.8499984741211,116.05000305175781,1061600.0,112.55037689208984,2.79,2019-10-09,40,2019,9,Wednesday,1.8902,4.561207482673858
116.16000366210938,114.55999755859375,114.95999908447266,115.25,1062100.0,111.77450561523438,-0.689,2019-10-10,40,2019,10,Thursday,1.8902,4.561207482673858
127.9000015258789,125.47000122070312,125.72000122070312,126.19999694824219,2234300.0,122.394287109375,9.501,2019-10-11,40,2019,11,Friday,1.8902,4.561207482673858
126.55999755859375,125.73999786376953,125.94000244140625,126.05000305175781,877700.0,122.24880981445312,-0.119,2019-10-14,41,2019,14,Monday,0.4614,0.5910670858709695
127.88999938964844,125.47000122070312,125.83000183105469,127.18000030517578,830900.0,123.34474182128906,0.896,2019-10-15,41,2019,15,Tuesday,0.4614,0.5910670858709695
129.27999877929688,128.47000122070312,128.85000610351562,128.72000122070312,1091500.0,124.83829498291016,1.211,2019-10-16,41,2019,16,Wednesday,0.4614,0.5910670858709695
130.1199951171875,128.35000610351562,129.9499969482422,128.60000610351562,972200.0,124.721923828125,-0.093,2019-10-17,41,2019,17,Thursday,0.4614,0.5910670858709695
129.9600067138672,127.94999694824219,129.77999877929688,129.1300048828125,1655800.0,125.23593139648438,0.412,2019-10-18,41,2019,18,Friday,0.4614,0.5910670858709695
133.32000732421875,131.27000427246094,132.97999572753906,132.7100067138672,1210500.0,128.70797729492188,2.772,2019-10-21,42,2019,21,Monday,0.42799999999999994,1.3475364559075944
133.97999572753906,131.5800018310547,133.30999755859375,131.8000030517578,1092200.0,127.8254165649414,-0.686,2019-10-22,42,2019,22,Tuesday,0.42799999999999994,1.3475364559075944
131.83999633789062,130.86000061035156,130.91000366210938,131.66000366210938,709100.0,127.68964385986328,-0.106,2019-10-23,42,2019,23,Wednesday,0.42799999999999994,1.3475364559075944
132.17999267578125,131.38999938964844,131.47000122070312,131.7899932861328,809400.0,127.81570434570312,0.099,2019-10-24,42,2019,24,Thursday,0.42799999999999994,1.3475364559075944
132.22999572753906,130.9499969482422,131.35000610351562,131.8699951171875,569200.0,127.89330291748047,0.061,2019-10-25,42,2019,25,Friday,0.42799999999999994,1.3475364559075944
133.19000244140625,132.3800048828125,132.57000732421875,132.77000427246094,440900.0,128.7661590576172,0.682,2019-10-28,43,2019,28,Monday,0.2772,0.8516124118400342
132.42999267578125,131.66000366210938,131.85000610351562,131.74000549316406,513800.0,127.76722717285156,-0.776,2019-10-29,43,2019,29,Tuesday,0.2772,0.8516124118400342
133.5,131.17999267578125,132.25999450683594,133.22999572753906,485100.0,129.2122802734375,1.131,2019-10-30,43,2019,30,Wednesday,0.2772,0.8516124118400342
133.25,132.25,132.72999572753906,132.5800018310547,413800.0,128.58189392089844,-0.488,2019-10-31,43,2019,31,Thursday,0.2772,0.8516124118400342
134.25999450683594,133.3000030517578,133.92999267578125,133.69000244140625,1526900.0,129.65841674804688,0.837,2019-11-01,43,2019,1,Friday,0.2772,0.8516124118400342
135.22999572753906,134.27000427246094,134.99000549316406,134.47000122070312,468600.0,130.41490173339844,0.583,2019-11-04,44,2019,4,Monday,0.41039999999999993,0.761336193806652
133.72000122070312,132.66000366210938,133.57000732421875,133.55999755859375,486100.0,129.53233337402344,-0.677,2019-11-05,44,2019,5,Tuesday,0.41039999999999993,0.761336193806652
135.22000122070312,134.38999938964844,134.86000061035156,135.11000061035156,457600.0,131.0355987548828,1.161,2019-11-06,44,2019,6,Wednesday,0.41039999999999993,0.761336193806652
135.69000244140625,134.6199951171875,134.6999969482422,135.0800018310547,269200.0,131.00650024414062,-0.022,2019-11-07,44,2019,7,Thursday,0.41039999999999993,0.761336193806652
136.44000244140625,135.11000061035156,135.38999938964844,136.44000244140625,327000.0,132.3254852294922,1.007,2019-11-08,44,2019,8,Friday,0.41039999999999993,0.761336193806652
137.1199951171875,135.9600067138672,135.9600067138672,136.77999877929688,448700.0,132.6552276611328,0.249,2019-11-11,45,2019,11,Monday,-0.13879999999999998,0.7571450983794321
136.25,135.1699981689453,135.72999572753906,135.3699951171875,582600.0,131.28775024414062,-1.031,2019-11-12,45,2019,12,Tuesday,-0.13879999999999998,0.7571450983794321
134.80999755859375,134.1300048828125,134.47000122070312,134.3000030517578,450700.0,130.25001525878906,-0.79,2019-11-13,45,2019,13,Wednesday,-0.13879999999999998,0.7571450983794321
134.5399932861328,133.8000030517578,134.14999389648438,134.41000366210938,345400.0,130.35671997070312,0.082,2019-11-14,45,2019,14,Thursday,-0.13879999999999998,0.7571450983794321
135.64999389648438,134.0800018310547,134.27000427246094,135.47999572753906,383800.0,131.39443969726562,0.796,2019-11-15,45,2019,15,Friday,-0.13879999999999998,0.7571450983794321
135.77999877929688,133.6699981689453,134.1999969482422,135.17999267578125,731900.0,131.10348510742188,-0.221,2019-11-18,46,2019,18,Monday,-0.009600000000000017,0.3933151408222165
137.02000427246094,135.3699951171875,137.00999450683594,135.74000549316406,423600.0,131.6466064453125,0.414,2019-11-19,46,2019,19,Tuesday,-0.009600000000000017,0.3933151408222165
135.9600067138672,134.25,135.2899932861328,135.0,300900.0,130.9289093017578,-0.545,2019-11-20,46,2019,20,Wednesday,-0.009600000000000017,0.3933151408222165
135.92999267578125,135.16000366210938,135.44000244140625,135.42999267578125,273500.0,131.34593200683594,0.319,2019-11-21,46,2019,21,Thursday,-0.009600000000000017,0.3933151408222165
136.42999267578125,135.22000122070312,136.22999572753906,135.41000366210938,225800.0,131.32655334472656,-0.015,2019-11-22,46,2019,22,Friday,-0.009600000000000017,0.3933151408222165
136.24000549316406,135.39999389648438,135.7899932861328,135.74000549316406,278700.0,131.6466064453125,0.244,2019-11-25,47,2019,25,Monday,0.1,0.2991465638556904
135.86000061035156,134.8699951171875,135.41000366210938,135.33999633789062,660500.0,131.25865173339844,-0.295,2019-11-26,47,2019,26,Tuesday,0.1,0.2991465638556904
135.6199951171875,134.52999877929688,134.92999267578125,135.41000366210938,443900.0,131.32655334472656,0.052,2019-11-27,47,2019,27,Wednesday,0.1,0.2991465638556904
136.25999450683594,135.38999938964844,135.4600067138672,135.9499969482422,227700.0,131.85025024414062,0.399,2019-11-29,47,2019,29,Friday,0.1,0.2991465638556904
134.92999267578125,132.35000610351562,134.92999267578125,133.4499969482422,626900.0,129.4256591796875,-1.839,2019-12-02,48,2019,2,Monday,-0.13540000000000002,1.1023696294800578
134.25,132.58999633789062,132.86000061035156,134.22000122070312,654800.0,130.1724395751953,0.577,2019-12-03,48,2019,3,Tuesday,-0.13540000000000002,1.1023696294800578
135.6199951171875,134.86000061035156,135.24000549316406,135.5399932861328,354600.0,131.45262145996094,0.983,2019-12-04,48,2019,4,Wednesday,-0.13540000000000002,1.1023696294800578
135.5800018310547,134.5,135.52999877929688,134.85000610351562,486700.0,130.78343200683594,-0.509,2019-12-05,48,2019,5,Thursday,-0.13540000000000002,1.1023696294800578
135.5500030517578,134.67999267578125,135.50999450683594,135.0,347100.0,130.9289093017578,0.111,2019-12-06,48,2019,6,Friday,-0.13540000000000002,1.1023696294800578
135.5800018310547,134.8000030517578,135.1199951171875,134.86000061035156,227500.0,130.7931365966797,-0.104,2019-12-09,49,2019,9,Monday,0.5154,0.7444033181011487
135.16000366210938,134.11000061035156,134.25,134.6999969482422,300600.0,130.63795471191406,-0.119,2019-12-10,49,2019,10,Tuesday,0.5154,0.7444033181011487
135.14999389648438,134.10000610351562,134.25,134.91000366210938,262400.0,130.8416290283203,0.156,2019-12-11,49,2019,11,Wednesday,0.5154,0.7444033181011487
136.88999938964844,134.80999755859375,135.0800018310547,136.6999969482422,680000.0,132.57765197753906,1.327,2019-12-12,49,2019,12,Thursday,0.5154,0.7444033181011487
138.74000549316406,136.67999267578125,137.02999877929688,138.5,745400.0,134.3233642578125,1.317,2019-12-13,49,2019,13,Friday,0.5154,0.7444033181011487
139.47999572753906,138.55999755859375,138.6300048828125,139.38999938964844,497100.0,135.1865234375,0.643,2019-12-16,50,2019,16,Monday,-0.5826,1.919220492804305
135.8699951171875,133.91000366210938,135.8000030517578,134.0399932861328,1439300.0,129.99786376953125,-3.838,2019-12-17,50,2019,17,Tuesday,-0.5826,1.919220492804305
133.72999572753906,132.61000061035156,133.32000732421875,133.38999938964844,663700.0,129.36746215820312,-0.485,2019-12-18,50,2019,18,Wednesday,-0.5826,1.919220492804305
133.52999877929688,132.77000427246094,133.02999877929688,133.0800018310547,454100.0,129.0668182373047,-0.232,2019-12-19,50,2019,19,Thursday,-0.5826,1.919220492804305
134.44000244140625,133.50999450683594,133.92999267578125,134.41000366210938,474300.0,130.35671997070312,0.999,2019-12-20,50,2019,20,Friday,-0.5826,1.919220492804305
134.3300018310547,133.02999877929688,133.16000366210938,133.77000427246094,296800.0,129.73602294921875,-0.476,2019-12-23,51,2019,23,Monday,0.107,0.5240464356015282
134.36000061035156,133.60000610351562,134.1199951171875,133.60000610351562,117900.0,129.57113647460938,-0.127,2019-12-24,51,2019,24,Tuesday,0.107,0.5240464356015282
134.5800018310547,133.9199981689453,133.9199981689453,134.5800018310547,170000.0,130.52157592773438,0.734,2019-12-26,51,2019,26,Thursday,0.107,0.5240464356015282
135.88999938964844,134.74000549316406,135.8800048828125,134.97999572753906,357200.0,130.90951538085938,0.297,2019-12-27,51,2019,27,Friday,0.107,0.5240464356015282
134.66000366210938,132.97000122070312,134.66000366210938,133.38999938964844,257200.0,129.36746215820312,-1.178,2019-12-30,52,2019,30,Monday,-0.364,1.1511698397716994
134.0800018310547,133.10000610351562,133.1699981689453,133.99000549316406,299300.0,129.94937133789062,0.45,2019-12-31,52,2019,31,Tuesday,-0.364,1.1511698397716994
137.13999938964844,135.39999389648438,135.4199981689453,136.80999755859375,2967500.0,132.684326171875,2.105,2020-01-02,00,2020,2,Thursday,0.018000000000000016,2.9514637046726495
134.9199981689453,133.3000030517578,133.3000030517578,133.97999572753906,507800.0,129.93966674804688,-2.069,2020-01-03,00,2020,3,Friday,0.018000000000000016,2.9514637046726495
134.22000122070312,133.1300048828125,133.16000366210938,134.1999969482422,442900.0,130.15304565429688,0.164,2020-01-06,01,2020,6,Monday,0.4468,0.8255638679108964
134.35000610351562,133.44000244140625,134.0800018310547,133.6199951171875,621200.0,129.5905303955078,-0.432,2020-01-07,01,2020,7,Tuesday,0.4468,0.8255638679108964
135.52000427246094,133.75999450683594,133.89999389648438,135.0800018310547,513300.0,131.00650024414062,1.093,2020-01-08,01,2020,8,Wednesday,0.4468,0.8255638679108964
137.2899932861328,136.1199951171875,136.49000549316406,137.1300048828125,457800.0,132.99468994140625,1.518,2020-01-09,01,2020,9,Thursday,0.4468,0.8255638679108964
138.07000732421875,136.7899932861328,137.5500030517578,136.97999572753906,464000.0,132.8491973876953,-0.109,2020-01-10,01,2020,10,Friday,0.4468,0.8255638679108964
138.5399932861328,137.3300018310547,137.64999389648438,138.3300018310547,555500.0,134.1584930419922,0.986,2020-01-13,02,2020,13,Monday,0.4366,1.1424041754125376
137.92999267578125,137.02999877929688,137.5,137.25,342100.0,133.11106872558594,-0.781,2020-01-14,02,2020,14,Tuesday,0.4366,1.1424041754125376
137.67999267578125,136.19000244140625,137.3300018310547,136.39999389648438,491700.0,132.2866973876953,-0.619,2020-01-15,02,2020,15,Wednesday,0.4366,1.1424041754125376
137.3300018310547,135.91000366210938,136.6699981689453,137.2899932861328,1074900.0,133.1498565673828,0.652,2020-01-16,02,2020,16,Thursday,0.4366,1.1424041754125376
139.99000549316406,138.75,139.0399932861328,139.9600067138672,507500.0,135.73934936523438,1.945,2020-01-17,02,2020,17,Friday,0.4366,1.1424041754125376
140.19000244140625,138.89999389648438,138.89999389648438,139.5399932861328,579500.0,135.33200073242188,-0.3,2020-01-21,03,2020,21,Tuesday,-0.15924999999999997,0.706630207392806
140.6699981689453,139.41000366210938,140.35000610351562,139.5800018310547,473100.0,135.3708038330078,0.029,2020-01-22,03,2020,22,Wednesday,-0.15924999999999997,0.706630207392806
138.5500030517578,136.69000244140625,138.41000366210938,138.13999938964844,622100.0,133.97422790527344,-1.032,2020-01-23,03,2020,23,Thursday,-0.15924999999999997,0.706630207392806
140.10000610351562,138.6999969482422,139.6699981689453,139.05999755859375,595700.0,134.86648559570312,0.666,2020-01-24,03,2020,24,Friday,-0.15924999999999997,0.706630207392806
140.4499969482422,134.74000549316406,134.8699951171875,136.25,1275600.0,132.14122009277344,-2.021,2020-01-27,04,2020,27,Monday,-1.217,1.1273599691314218
132.7100067138672,131.02999877929688,132.47000122070312,132.4600067138672,2188800.0,128.46551513671875,-2.782,2020-01-28,04,2020,28,Tuesday,-1.217,1.1273599691314218
132.39999389648438,131.3699951171875,131.8800048828125,131.64999389648438,1368500.0,127.679931640625,-0.612,2020-01-29,04,2020,29,Wednesday,-1.217,1.1273599691314218
131.30999755859375,130.0500030517578,130.3699951171875,130.97000122070312,1631500.0,127.02044677734375,-0.517,2020-01-30,04,2020,30,Thursday,-1.217,1.1273599691314218
132.17999267578125,130.19000244140625,132.10000610351562,130.77000427246094,1023600.0,126.82648468017578,-0.153,2020-01-31,04,2020,31,Friday,-1.217,1.1273599691314218
132.91000366210938,131.64999389648438,131.82000732421875,132.63999938964844,536300.0,128.6400909423828,1.43,2020-02-03,05,2020,3,Monday,0.6556000000000001,1.4218809021855523
136.0800018310547,134.67999267578125,134.86000061035156,135.47999572753906,418400.0,131.39443969726562,2.141,2020-02-04,05,2020,4,Tuesday,0.6556000000000001,1.4218809021855523
137.5,136.30999755859375,137.49000549316406,137.4199981689453,663700.0,133.2759246826172,1.432,2020-02-05,05,2020,5,Wednesday,0.6556000000000001,1.4218809021855523
136.91000366210938,135.6999969482422,136.08999633789062,136.49000549316406,497800.0,132.37399291992188,-0.677,2020-02-06,05,2020,6,Thursday,0.6556000000000001,1.4218809021855523
136.02000427246094,134.63999938964844,135.9499969482422,135.05999755859375,511700.0,130.9871063232422,-1.048,2020-02-07,05,2020,7,Friday,0.6556000000000001,1.4218809021855523
135.3699951171875,134.67999267578125,134.67999267578125,135.22999572753906,381200.0,131.1519775390625,0.126,2020-02-10,06,2020,10,Monday,0.352,0.7076754199490046
137.32000732421875,136.19000244140625,136.5,136.5500030517578,454100.0,132.4321746826172,0.976,2020-02-11,06,2020,11,Tuesday,0.352,0.7076754199490046
138.50999450683594,137.61000061035156,138.38999938964844,138.16000366210938,464800.0,133.99362182617188,1.179,2020-02-12,06,2020,12,Wednesday,0.352,0.7076754199490046
137.6999969482422,136.27000427246094,136.27999877929688,137.4499969482422,365800.0,133.30502319335938,-0.514,2020-02-13,06,2020,13,Thursday,0.352,0.7076754199490046
137.8699951171875,136.77999877929688,137.00999450683594,137.44000244140625,289800.0,133.2953338623047,-0.007,2020-02-14,06,2020,14,Friday,0.352,0.7076754199490046
138.00999450683594,137.00999450683594,137.0399932861328,137.75999450683594,457000.0,133.6056671142578,0.233,2020-02-18,07,2020,18,Tuesday,-0.14200000000000002,1.2209802073197855
139.91000366210938,138.4499969482422,138.49000549316406,139.6999969482422,499500.0,135.4871826171875,1.408,2020-02-19,07,2020,19,Wednesday,-0.14200000000000002,1.2209802073197855
139.39999389648438,137.6300048828125,138.85000610351562,138.42999267578125,524000.0,134.25546264648438,-0.909,2020-02-20,07,2020,20,Thursday,-0.14200000000000002,1.2209802073197855
137.4600067138672,135.94000244140625,137.25,136.6300048828125,379400.0,132.509765625,-1.3,2020-02-21,07,2020,21,Friday,-0.14200000000000002,1.2209802073197855
131.9199981689453,130.24000549316406,130.3300018310547,130.9199981689453,676500.0,126.97195434570312,-4.179,2020-02-24,08,2020,24,Monday,-1.9814,1.3928461149746587
131.1199951171875,127.55999755859375,130.9199981689453,127.77999877929688,837300.0,123.9266357421875,-2.398,2020-02-25,08,2020,25,Tuesday,-1.9814,1.3928461149746587
129.82000732421875,126.69999694824219,128.67999267578125,126.9000015258789,802800.0,123.07318115234375,-0.689,2020-02-26,08,2020,26,Wednesday,-1.9814,1.3928461149746587
128.27000427246094,124.52999877929688,125.22000122070312,124.80999755859375,1581300.0,121.04620361328125,-1.647,2020-02-27,08,2020,27,Thursday,-1.9814,1.3928461149746587
124.19000244140625,120.38999938964844,121.22000122070312,123.56999969482422,1389900.0,119.84359741210938,-0.994,2020-02-28,08,2020,28,Friday,-1.9814,1.3928461149746587
126.6500015258789,121.8499984741211,124.12999725341797,126.52999877929688,931600.0,122.71434020996094,2.395,2020-03-02,09,2020,2,Monday,-0.3148,2.4665574592942288
129.13999938964844,122.95999908447266,127.23999786376953,123.80000305175781,907000.0,120.06666564941406,-2.158,2020-03-03,09,2020,3,Tuesday,-0.3148,2.4665574592942288
125.75,123.3499984741211,124.9800033569336,125.66000366210938,840200.0,121.87057495117188,1.502,2020-03-04,09,2020,4,Wednesday,-0.3148,2.4665574592942288
123.81999969482422,120.22000122070312,122.54000091552734,121.27999877929688,1395200.0,117.6226577758789,-3.486,2020-03-05,09,2020,5,Thursday,-0.3148,2.4665574592942288
122.4000015258789,119.68000030517578,120.2699966430664,121.48999786376953,1255800.0,117.82632446289062,0.173,2020-03-06,09,2020,6,Friday,-0.3148,2.4665574592942288
116.19000244140625,110.55000305175781,113.61000061035156,111.5,1571800.0,108.13758087158203,-8.223,2020-03-09,10,2020,9,Monday,-2.0136000000000003,7.8563528306714945
118.56999969482422,113.7699966430664,117.4800033569336,117.98999786376953,1521900.0,114.43186950683594,5.821,2020-03-10,10,2020,10,Tuesday,-2.0136000000000003,7.8563528306714945
116.0199966430664,111.0,115.30999755859375,112.62000274658203,1626600.0,109.22380828857422,-4.551,2020-03-11,10,2020,11,Wednesday,-2.0136000000000003,7.8563528306714945
107.75,100.68000030517578,105.81999969482422,101.44000244140625,1746100.0,98.3809585571289,-9.927,2020-03-12,10,2020,12,Thursday,-2.0136000000000003,7.8563528306714945
108.55000305175781,100.2300033569336,107.70999908447266,108.3499984741211,1819600.0,105.08257293701172,6.812,2020-03-13,10,2020,13,Friday,-2.0136000000000003,7.8563528306714945
103.11000061035156,93.41999816894531,93.43000030517578,97.48999786376953,1344500.0,94.5500717163086,-10.023,2020-03-16,11,2020,16,Monday,-2.5953999999999997,5.933568808061469
102.98999786376953,95.33999633789062,97.69999694824219,102.95999908447266,1561500.0,99.85511779785156,5.611,2020-03-17,11,2020,17,Tuesday,-2.5953999999999997,5.933568808061469
98.05999755859375,93.2300033569336,95.2300033569336,96.94999694824219,1067200.0,94.02635192871094,-5.837,2020-03-18,11,2020,18,Wednesday,-2.5953999999999997,5.933568808061469
96.16999816894531,90.9000015258789,92.5,94.12999725341797,1753800.0,91.29139709472656,-2.909,2020-03-19,11,2020,19,Thursday,-2.5953999999999997,5.933568808061469
99.0199966430664,93.80000305175781,96.54000091552734,94.30000305175781,1372400.0,91.45626831054688,0.181,2020-03-20,11,2020,20,Friday,-2.5953999999999997,5.933568808061469
100.98999786376953,97.13999938964844,97.98999786376953,98.31999969482422,1974900.0,95.35504150390625,4.263,2020-03-23,12,2020,23,Monday,3.2912,5.30340566994455
107.47000122070312,103.7699966430664,107.0199966430664,105.97000122070312,1608000.0,102.77434539794922,7.781,2020-03-24,12,2020,24,Tuesday,3.2912,5.30340566994455
108.98999786376953,102.5,104.45999908447266,106.4000015258789,1012200.0,103.1913833618164,0.406,2020-03-25,12,2020,25,Wednesday,3.2912,5.30340566994455
115.33000183105469,109.5999984741211,109.5999984741211,115.25,1978300.0,111.77450561523438,8.318,2020-03-26,12,2020,26,Thursday,3.2912,5.30340566994455
112.97000122070312,108.80999755859375,110.51000213623047,110.27999877929688,881300.0,106.95437622070312,-4.312,2020-03-27,12,2020,27,Friday,3.2912,5.30340566994455
113.12999725341797,110.83999633789062,112.08999633789062,112.9000015258789,605100.0,109.49536895751953,2.376,2020-03-30,13,2020,30,Monday,-0.9139999999999999,2.574806788867856
113.23999786376953,110.20999908447266,111.13999938964844,110.5,1138600.0,107.16773986816406,-2.126,2020-03-31,13,2020,31,Tuesday,-0.9139999999999999,2.574806788867856
107.94000244140625,104.83999633789062,107.12000274658203,105.52999877929688,1070500.0,102.34761810302734,-4.498,2020-04-01,13,2020,1,Wednesday,-0.9139999999999999,2.574806788867856
106.06999969482422,103.22000122070312,103.83999633789062,104.98999786376953,1026700.0,101.82389831542969,-0.512,2020-04-02,13,2020,2,Thursday,-0.9139999999999999,2.574806788867856
105.55000305175781,103.83000183105469,104.76000213623047,105.19000244140625,954300.0,102.01786804199219,0.19,2020-04-03,13,2020,3,Friday,-0.9139999999999999,2.574806788867856
112.08999633789062,108.6500015258789,108.75,112.01000213623047,1252400.0,108.63220977783203,6.484,2020-04-06,14,2020,6,Monday,3.683,2.989925640100993
114.25,111.55000305175781,114.19000244140625,111.83000183105469,929400.0,108.45763397216797,-0.161,2020-04-07,14,2020,7,Tuesday,3.683,2.989925640100993
115.69999694824219,112.95999908447266,114.06999969482422,115.0199966430664,1214600.0,111.55143737792969,2.853,2020-04-08,14,2020,8,Wednesday,3.683,2.989925640100993
121.79000091552734,119.31999969482422,120.08000183105469,121.41000366210938,1371800.0,117.74874114990234,5.556,2020-04-09,14,2020,9,Thursday,3.683,2.989925640100993
122.63999938964844,119.97000122070312,120.0999984741211,122.37999725341797,1060800.0,118.68948364257812,0.799,2020-04-13,15,2020,13,Monday,0.35460000000000014,2.611575252601387
126.0999984741211,122.80999755859375,124.58999633789062,123.33000183105469,1110900.0,119.61083984375,0.776,2020-04-14,15,2020,14,Tuesday,0.35460000000000014,2.611575252601387
120.05000305175781,117.1500015258789,117.48999786376953,118.6500015258789,1144700.0,115.07197570800781,-3.795,2020-04-15,15,2020,15,Wednesday,0.35460000000000014,2.611575252601387
120.56999969482422,118.22000122070312,120.43000030517578,119.27999877929688,693300.0,115.68296813964844,0.531,2020-04-16,15,2020,16,Thursday,0.35460000000000014,2.611575252601387
123.69000244140625,121.9800033569336,122.97000122070312,123.41000366210938,709300.0,119.68843078613281,3.462,2020-04-17,15,2020,17,Friday,0.35460000000000014,2.611575252601387
124.13999938964844,121.23999786376953,121.26000213623047,122.55999755859375,919400.0,118.86405181884766,-0.689,2020-04-20,16,2020,20,Monday,-1.1188,2.640354275471381
119.19999694824219,114.58999633789062,118.93000030517578,116.0,1671500.0,112.50188446044922,-5.352,2020-04-21,16,2020,21,Tuesday,-1.1188,2.640354275471381
117.62000274658203,116.4000015258789,117.37999725341797,117.0999984741211,996500.0,113.56871032714844,0.948,2020-04-22,16,2020,22,Wednesday,-1.1188,2.640354275471381
118.37000274658203,115.12000274658203,115.2300033569336,115.1500015258789,918200.0,111.6775131225586,-1.665,2020-04-23,16,2020,23,Thursday,-1.1188,2.640354275471381
116.55999755859375,114.94999694824219,116.25,116.48999786376953,715700.0,112.97710418701172,1.164,2020-04-24,16,2020,24,Friday,-1.1188,2.640354275471381
